Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,LastPurchase,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
T34535,,C681,Coffee Machine,1.0,470.6415885634341,credit card,Pending,0,1,8234.704408394815,548.9802938929877,15,2024-11-24,69.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34536,,C3563,Laptop,125.0,672.9849956553527,pay pal,completed,1,1,5344.167937772745,485.83344888843135,11,2023-09-16,504.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34538,,C3141,Laptop,8.0,610.7517900626522,Credit Card,completed,1,1,6809.287525645462,523.791348126574,13,2024-12-30,33.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34540,2024-01-29,C200,Laptop,476.0,781.5955187849643,PayPal,completed,1,1,9033.510192537517,501.8616773631954,18,2024-01-29,369.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34541,,C2071,Headphones,345.0,913.5409337739228,PayPal ,completed,1,1,10787.645053628114,567.7707922962165,19,2024-12-19,44.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34542,2022-03-08,C1685,Tablet,5.0,219.47046450306868,Credit Card,Pending,0,1,7610.946268181238,507.3964178787492,15,2025-01-31,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34543,,C2577,Coffee Machine,2.0,607.0497130078958,credit card,Failed,1,1,6026.202642896856,669.578071432984,9,2024-07-11,205.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34546,,C1117,Headphones,3.0,708.9939427280734,creditcard,completed,1,1,10505.54547023259,583.6414150129217,18,2024-03-24,314.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34548,,C4968,Laptop,7.0,781.456700795314,PayPal,Pending,1,1,4275.466150793008,534.433268849126,8,2023-07-11,571.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34550,,C020,Coffee Machine,898.0,860.8226033827509,Credit Card,Pending,1,1,8506.854729864517,500.4032194037951,17,2024-09-26,128.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34551,2022-09-29,C3320,Smartphone,889.0,55.590187276931744,pay pal,complete,0,1,5113.973209380281,426.1644341150234,12,2024-02-27,340.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34552,,C858,Headphones,6.0,852.7120728556401,pay pal,Failed,1,1,8856.581506957458,590.4387671304972,15,2023-04-22,651.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34553,,C641,Smartphone,9.0,462.51148623101176,creditcard,Pending,0,1,10687.666785112022,593.7592658395567,18,2024-08-19,166.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34555,,C3244,Smartphone,9.0,936.5605298759868,pay pal,completed,1,1,7913.8825623903385,565.2773258850242,14,2024-07-29,187.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34557,,C4412,Headphones,361.0,904.24,Credit Card,Unknown,1,1,8024.873600315694,501.55460001973086,16,2024-12-29,34.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34559,2024-07-07,C2924,Tablet,6.0,230.44498761725575,credit card,Completed,0,1,4403.187886195099,440.3187886195099,10,2024-07-07,209.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34560,,C1239,Headphones,10.0,196.64,pay pal,Failed,0,1,14191.031421203175,545.8089008155067,26,2024-07-05,211.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34561,2023-05-14,C1095,Smartphone,128.0,150.18130225088782,pay pal,Pending,0,1,4651.676561451883,387.63971345432356,12,2024-11-10,83.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34562,,C4231,Laptop,7.0,558.0899774222335,creditcard,Completed,1,1,7799.065983097938,599.9281525459953,13,2024-11-16,77.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34564,2023-12-26,C1767,Tablet,6.0,693.0279203438041,Cash,Pending,1,1,8150.2404880712875,626.9415760054836,13,2024-08-29,156.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34565,,C4247,Coffee Machine,575.0,528.8670063044002,PayPal ,Failed,1,1,6669.479370334826,606.3163063940751,11,2021-07-08,1304.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34566,,C3052,Smartphone,10.0,148.66243585295274,Cash,Completed,0,1,3744.6241530429065,416.0693503381007,9,2023-08-29,522.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34568,,C506,Coffee Machine,7.0,552.7692895945194,PayPal,Completed,1,1,7560.120068843069,540.0085763459335,14,2023-11-29,430.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34570,2023-11-29,C506,Sm,6.0,843.7887411910408,pay pal,completed,1,1,7560.120068843069,540.0085763459335,14,2023-11-29,430.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34571,,C2774,Headphones,7.0,670.1900422841961,Cash,completed,1,1,8078.310317024112,538.5540211349409,15,2022-07-18,929.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34574,,C870,Coffee Machine,6.0,459.2327576537722,PayPal,completed,0,1,8530.286050619032,473.9047805899462,18,2024-09-03,151.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34575,2024-08-10,C3972,Coffee Machine,4.0,168.94904132405088,pay pal,completed,0,1,7091.470350808062,443.2168969255039,16,2024-08-10,175.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34576,,C3475,Headpho,6.0,678.7330066252796,credit card,completed,1,1,8472.468005729523,498.380470925266,17,2025-01-04,28.0,10,High Value Customer,31818745.053736106,524.8744898897567
T34577,,C4876,Headphones,438.0,692.2234391949363,credit card,complete,1,1,3775.8438524285148,419.53820582539055,9,2024-11-23,70.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34579,2022-12-20,C1873,Headphones,7.0,983.632683923382,PayPal,Completed,1,1,8312.929933745543,554.1953289163696,15,2023-11-04,455.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34581,,C4030,Tablet,7.0,206.4491485104637,credit card,Completed,0,1,5497.539528661709,499.77632078742806,11,2024-02-08,359.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34582,,C4723,Coffee Machine,441.0,709.63,creditcard,Pending,1,1,6485.3204981254075,432.35469987502717,15,2024-02-06,361.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34583,,C1984,Coffee Machine,2.0,237.72994044569623,credit card,Completed,0,1,8626.317610870477,507.4304476982634,17,2022-04-13,1025.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34584,,C4109,Laptop,710.0,358.492599268571,PayPal,completed,0,1,10320.281606880613,543.1727161516112,19,2024-12-24,39.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34585,,C1894,Coffee Machine,3.0,598.0044331073544,credit card,Unknown,1,1,7320.529705740618,522.8949789814727,14,2024-07-21,195.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34589,,C2668,Smartphone,458.0,922.3741989703556,creditcard,complete,1,1,9435.004767418115,555.0002804363597,17,2024-01-28,370.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34591,,C702,Headphones,8.0,852.7770295427314,PayPal,complete,1,1,4471.036287484525,638.7194696406465,7,2020-01-23,1836.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34593,2020-05-17,C4258,Coffee Machine,5.0,643.3727580198184,credit card,Unknown,1,1,6955.877289933111,496.84837785236505,14,2022-04-12,1026.0,5,High Value Customer,31818745.053736106,524.8744898897567
T88707,2022-11-07,C2892,Headphones,237.0,480.0676079236143,credit card,Completed,0,1,6096.452150427297,508.0376792022748,12,2024-03-17,321.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34595,,C3004,Laptop,9.0,405.334172988806,PayPal,completed,0,1,4054.4646550162647,368.5876959105695,11,2024-09-27,127.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34596,2023-02-22,C1714,Headphones,558.0,572.1249893794806,credit card,complete,1,1,7940.177105834748,567.1555075596249,14,2024-12-13,50.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34597,2022-09-13,C1709,Coffee Machine,674.0,783.7766267417879,PayPal ,Pending,1,1,7568.239379326078,504.54929195507185,15,2024-11-12,81.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34598,2024-10-06,C395,Smartphone,5.0,514.7792306716393,Credit Card,complete,1,1,5447.127367748634,680.8909209685793,8,2025-01-18,14.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34601,,C2307,Laptop,379.0,889.6601572154898,PayPal,completed,1,1,5443.226869962325,604.8029855513694,9,2022-10-03,852.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34604,2022-05-26,C2023,Laptop,755.0,817.3592518467703,Credit Card,completed,1,1,15474.273690104968,573.1212477816655,27,2025-01-14,18.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34606,2022-06-07,C3440,Coffee Machine,7.0,389.9602138819587,creditcard,complete,0,1,5720.058437333111,635.5620485925679,9,2023-03-17,687.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34607,,C2023,Tablet,935.0,257.017847406647,creditcard,complete,0,1,15474.273690104968,573.1212477816655,27,2025-01-14,18.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34608,,C3416,Coffee Machine,10.0,704.0444907196854,Credit Card,completed,1,1,6897.787782251077,574.8156485209231,12,2024-02-28,339.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34609,2023-08-20,C3416,Smartphone,10.0,683.7424219026383,PayPal,completed,1,1,6897.787782251077,574.8156485209231,12,2024-02-28,339.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34610,2020-03-12,C1761,Headphones,788.0,468.5413203716654,pay pal,Unknown,0,1,9685.240157639091,509.7494819810048,19,2024-03-20,318.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34612,,C4060,Laptop,383.0,199.1117437651743,credit card,Failed,0,1,5538.432743222064,395.602338801576,14,2024-02-20,347.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34614,,C1020,Laptop,3.0,678.8223558547263,Cash,Unknown,1,1,7778.7740176417965,648.2311681368163,12,2023-01-08,755.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34615,,C4228,Headphones,497.0,389.7463227176535,Cash,Pending,0,1,3160.5754841135476,526.7625806855913,6,2023-03-04,700.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34617,2025-01-08,C1946,Laptop,1.0,975.559177574318,creditcard,completed,1,1,11683.368127684378,614.9141119833884,19,2025-01-08,24.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34618,,C4928,Smartphone,635.0,472.8161351012154,credit card,completed,0,1,6449.21953338363,586.2926848530573,11,2023-10-25,465.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34619,,C1229,Coffee Machine,2.0,183.5324329380068,credit card,completed,0,1,5300.800765889014,530.0800765889014,10,2022-06-08,969.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34622,,C1036,Laptop,3.0,170.0125459475212,creditcard,Unknown,0,1,7202.385613448597,554.029662572969,13,2023-06-16,596.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34623,,C2106,Coffe,1.0,597.5758395665797,creditcard,Completed,1,1,8307.558755037106,593.3970539312219,14,2023-10-29,461.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34624,,C4076,Coffee Machine,1.0,527.18,PayPal ,Completed,1,1,10362.485816783075,493.45170556109883,21,2023-06-12,600.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34626,,C231,Headphones,7.0,443.4300281926173,PayPal,Completed,0,1,4781.005162437068,531.2227958263409,9,2020-03-14,1785.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34627,2024-01-02,C3338,Coffee Machine,277.0,179.6592888991952,credit card,Failed,0,1,9466.962370554,498.26117739757893,19,2024-12-01,62.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34629,2023-05-15,C719,Coffee Machine,450.0,234.4943517972289,credit card,Failed,0,1,4957.23091533628,495.723091533628,10,2023-05-15,628.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34631,,C2869,Tablet,4.0,51.3,PayPal ,Unknown,0,1,2791.109713508443,465.18495225140714,6,2023-05-14,629.0,3,High Value Customer,31818745.053736106,524.8744898897567
T34632,,C3661,Tablet,5.0,440.1443617231856,pay pal,complete,0,1,4161.193129667176,462.3547921852418,9,2023-07-02,580.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34633,,C2931,Lapto,495.0,71.22093365936462,credit card,Completed,0,1,4261.901995119805,426.1901995119805,10,2023-10-27,463.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34634,2022-09-14,C4723,Tablet,9.0,413.8124413483189,PayPal ,completed,0,1,6485.3204981254075,432.35469987502717,15,2024-02-06,361.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34636,,C3527,Headphones,381.0,430.2862462036595,PayPal ,Unknown,0,1,7966.790162470269,569.0564401764478,14,2024-06-17,229.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34638,,C4279,Coffee Machine,1.0,595.5976971745313,creditcard,Completed,1,1,10413.424582198975,548.0749780104724,19,2024-11-10,83.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34640,2020-04-11,C3270,Smartphone,3.0,140.93354991379215,Cash,completed,0,1,6389.295230195998,399.33095188724985,16,2024-11-10,83.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34642,,C4199,Tablet,6.0,212.49258674148325,pay pal,Completed,0,1,5144.987460570143,428.74895504751197,12,2022-08-13,903.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34644,2020-05-21,C637,Smartphone,2.0,304.33,creditcard,Failed,0,1,6945.050849744121,534.2346807495477,13,2024-06-04,242.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34645,,C1591,Headphones,4.0,595.6288148514141,Cash,Pending,1,1,7039.774467360911,469.3182978240608,15,2025-01-23,9.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34646,,C508,Coffee Machine,3.0,348.9044289127819,PayPal,Unknown,0,1,6073.148549786595,506.09571248221624,12,2024-07-01,215.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34647,2022-04-06,C730,Tablet,7.0,289.08680842274805,PayPal,Unknown,0,1,7638.828851208551,545.6306322291822,14,2022-04-06,1032.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34648,2022-05-26,C4294,Coffee Mach,8.0,272.9145620699397,PayPal,complete,0,1,7921.742490742934,528.1161660495289,15,2025-01-07,25.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34649,,C998,Smartphone,229.0,357.87347034314826,PayPal ,complete,0,1,6999.157439160627,466.6104959440418,15,2024-02-11,356.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34651,2022-07-02,C2323,Coffee Machine,10.0,263.1837153780958,Credit Card,Completed,0,1,6263.2371951824425,521.9364329318702,12,2023-11-26,433.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34652,,C711,Laptop,299.0,964.7403980381856,PayPal,Pending,1,1,4238.791212689801,529.8489015862251,8,2024-09-14,140.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34654,,C3730,Tablet,117.0,549.3809098317752,credit card,Completed,1,1,4897.582405259117,445.2347641144652,11,2024-08-18,167.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34657,,C4625,Tablet,2.0,162.69,PayPal,complete,0,1,4344.8816495872725,434.4881649587272,10,2024-12-06,57.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34658,,C4640,Headphone,376.0,542.8486246633838,creditcard,Pending,1,1,3896.044573442782,556.5777962061118,7,,,4,High Value Customer,31818745.053736106,524.8744898897567
T34661,,C3579,Smartphone,858.0,226.7346473127129,PayPal,Failed,0,1,5694.264528863328,474.52204407194404,12,2024-10-03,121.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34665,,C3375,Tablet,5.0,726.93,Credit Card,Pending,1,1,7847.661515682264,603.6662704370972,13,2022-10-25,830.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34666,,C1555,Coffee Machine,579.0,878.117210499689,Credit Card,complete,1,1,8143.743910418471,479.0437594363807,17,2024-12-03,60.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34667,,C4347,Headphones,648.0,77.4385106949296,creditcard,complete,0,1,14695.779137896923,565.222274534497,26,2024-05-14,263.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34668,,C4884,Laptop,297.0,483.1577181946262,creditcard,completed,0,1,4545.7872447306445,413.25338588460403,11,2024-04-02,305.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34670,,C1149,Laptop,3.0,533.6739605228161,credit card,Pending,1,1,6868.599807219457,528.3538313245737,13,2024-06-10,236.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34672,,C676,Laptop,6.0,504.9611171159167,creditcard,Pending,1,1,4382.005790504306,438.2005790504306,10,2024-05-16,261.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34673,2020-12-19,C3711,Laptop,3.0,813.3515925209606,Cash,Pending,1,1,5558.129099102958,397.009221364497,14,2023-12-16,413.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34676,2021-01-11,C274,Smartphone,9.0,80.93,pay pal,completed,0,1,8068.828124166452,504.30175776040323,16,2024-12-20,43.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34678,,C3081,Headphones,813.0,158.31840290554982,Cash,Failed,0,1,8623.026024738308,479.0570013743505,18,2024-10-21,103.0,9,High Value Customer,31818745.053736106,524.8744898897567
T34679,,C2614,Coffee Machine,5.0,790.0831548021795,pay pal,Unknown,1,1,7139.718005480155,549.2090773446273,13,2024-01-04,394.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34681,2023-01-30,C3387,Headphones,1.0,340.4940407223316,pay pal,Pending,0,1,9057.509501246574,503.1949722914763,18,2024-07-08,208.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34682,,C3387,Smar,638.0,453.3541516626764,pay pal,Completed,0,1,9057.509501246574,503.1949722914763,18,2024-07-08,208.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34683,,C4295,Laptop,1.0,415.2211741902543,credit card,complete,0,1,5136.343177189444,428.0285980991203,12,2024-05-10,267.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34684,,C4079,Tablet,1.0,638.83,Cash,Failed,1,1,5983.505059524931,498.6254216270776,12,2024-11-12,81.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34685,,C1258,Coffee Machine,7.0,450.44185059089295,pay pal,Completed,0,1,8533.554439247613,501.97379054397726,17,2024-10-16,108.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34686,,C3050,Laptop,360.0,248.44722267774264,Cash,Pending,0,1,6089.538783599174,468.4260602768596,13,2023-07-19,563.0,4,High Value Customer,31818745.053736106,524.8744898897567
