Customer_ID,Transaction_ID,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
C164,T36055,1,1,6030.032205381271,548.1847459437519,11,1722.0,4,High Value Customer,31818745.053736106,524.8744898897567
C976,T36056,0,1,4944.953754533966,380.3810580410743,13,136.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2690,T36057,0,1,8492.622965738336,499.5660568081374,17,239.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2292,T36059,0,1,10693.928826427022,509.2347060203344,21,68.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2360,T36060,1,1,7703.35774981651,700.3052499833191,11,167.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1715,T36061,1,1,5841.522180532551,584.1522180532551,10,624.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3546,T36063,1,1,3458.4406876141456,384.27118751268284,9,202.0,5,High Value Customer,31818745.053736106,524.8744898897567
C450,T36064,1,1,8867.402658375877,682.1078967981443,13,770.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1477,T36065,1,1,5625.854515082936,468.8212095902447,12,136.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4868,T36066,0,1,7477.0901847653695,534.0778703403836,14,384.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1749,T36070,0,1,8675.228859146175,481.95715884145415,18,35.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1762,T36071,0,1,2688.1503444224018,384.0214777746288,7,825.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1762,T36072,0,1,2688.1503444224018,384.0214777746288,7,825.0,5,High Value Customer,31818745.053736106,524.8744898897567
C511,T36076,1,1,5581.31890730574,507.39262793688545,11,709.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2142,T36077,1,1,8891.287603642919,467.96250545489045,19,31.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1798,T36080,1,1,11668.59768298596,614.1367201571558,19,629.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4892,T36081,1,1,5656.011351180189,514.1828501072899,11,268.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4892,T36082,1,1,5656.011351180189,514.1828501072899,11,268.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2758,T36083,1,1,10758.668736582082,566.2457229780043,19,271.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4906,T36084,0,1,8038.471968836274,535.8981312557515,15,68.0,6,High Value Customer,31818745.053736106,524.8744898897567
C933,T36085,0,1,14117.811187127518,641.7186903239781,22,431.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2682,T36088,0,1,6068.353297698251,551.6684816089319,11,213.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3476,T36090,0,1,8920.920081068612,557.5575050667883,16,123.0,6,High Value Customer,31818745.053736106,524.8744898897567
C632,T36093,0,1,4004.905896219409,500.6132370274261,8,24.0,7,High Value Customer,31818745.053736106,524.8744898897567
C021,T36094,1,1,5691.433112339644,437.80254710304956,13,372.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3793,T36096,1,1,7071.427836303932,543.9559874079948,13,38.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2910,T36097,1,1,7126.293839103882,593.8578199253235,12,503.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1818,T36099,1,1,7538.405089212157,502.56033928081047,15,589.0,7,High Value Customer,31818745.053736106,524.8744898897567
C202,T36100,1,1,5546.437655860969,396.17411827578354,14,264.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3194,T36101,0,1,6631.766099016045,552.6471749180038,12,806.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3560,T36102,0,1,6753.496481477373,450.2330987651582,15,985.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3523,T36104,0,1,7455.462947917757,497.03086319451717,15,36.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3652,T36107,1,1,6829.0451441471505,525.3111649343962,13,347.0,7,High Value Customer,31818745.053736106,524.8744898897567
C578,T36108,1,1,7484.4954556596,534.6068182614,14,132.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4139,T36110,0,1,5536.43836971018,425.8798745930908,13,494.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4088,T36111,0,1,4483.715020665971,498.19055785177454,9,305.0,5,High Value Customer,31818745.053736106,524.8744898897567
C544,T36112,0,1,5791.929531108323,482.66079425902694,12,443.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2430,T36114,1,1,4894.1356650755115,444.92142409777375,11,206.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3435,T36116,1,1,6904.50624966733,460.3004166444887,15,1470.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1276,T36117,1,1,4190.193510098297,349.1827925081914,12,58.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3957,T36121,1,1,6757.978750441906,563.1648958701588,12,722.0,6,High Value Customer,31818745.053736106,524.8744898897567
C828,T36123,0,1,6477.743812842895,381.04375369664086,17,42.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3873,T36126,1,1,6281.372986119892,448.6694990085637,14,160.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4390,T36127,0,1,4477.828794438188,407.0753449489262,11,318.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2620,T36129,0,1,7872.588827768721,562.3277734120514,14,358.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4501,T36130,0,1,3120.8784794189587,520.1464132364931,6,1672.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4662,T36133,1,1,5310.81232841076,663.851541051345,8,234.0,3,High Value Customer,31818745.053736106,524.8744898897567
C3373,T36134,1,1,4464.914549566869,496.101616618541,9,166.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4418,T36135,0,1,10599.732226742239,441.65550944759326,24,352.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4539,T36136,0,1,4998.470059529831,499.84700595298307,10,255.0,5,High Value Customer,31818745.053736106,524.8744898897567
C516,T36139,1,1,4679.220402313738,519.9133780348598,9,523.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3603,T36141,0,1,5153.157459782873,468.4688599802612,11,206.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3160,T36142,1,1,6827.561080235667,568.9634233529722,12,930.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1121,T36143,0,1,5394.299896446925,539.4299896446926,10,323.0,6,High Value Customer,31818745.053736106,524.8744898897567
C830,T36144,0,1,6667.700745099722,555.6417287583101,12,660.0,6,High Value Customer,31818745.053736106,524.8744898897567
C569,T36145,0,1,3415.1425254209184,262.70327118622447,13,619.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3009,T36146,1,1,7473.440003267778,498.22933355118516,15,462.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2734,T36148,0,1,8664.52837480783,618.894883914845,14,263.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4696,T36150,1,1,5496.561662779765,549.6561662779766,10,207.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4675,T36152,0,1,8197.279786167654,585.519984726261,14,116.0,9,High Value Customer,31818745.053736106,524.8744898897567
C2381,T36155,1,1,8345.282621575047,521.5801638484404,16,10.0,7,High Value Customer,31818745.053736106,524.8744898897567
C763,T36157,1,1,5714.517500440099,519.5015909490999,11,980.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2903,T36158,0,1,4231.864974012251,528.9831217515314,8,59.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4698,T36159,1,1,6480.53281642723,589.13934694793,11,624.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3809,T36161,1,1,12816.752921408013,674.5659432320007,19,223.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4685,T36162,0,1,5853.970128489775,585.3970128489775,10,53.0,5,High Value Customer,31818745.053736106,524.8744898897567
C444,T36164,1,1,8919.47508811008,594.6316725406721,15,436.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1216,T36165,1,1,8216.255942868664,547.7503961912442,15,13.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3717,T36166,1,1,9439.320635788803,629.2880423859202,15,128.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4066,T36167,1,1,5149.5769647883435,514.9576964788344,10,202.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1606,T36169,1,1,6253.125601063655,390.82035006647845,16,418.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4975,T36170,0,1,7359.9530734464215,432.93841608508365,17,579.0,9,High Value Customer,31818745.053736106,524.8744898897567
C3463,T36173,1,1,8824.474649336198,678.8057422566307,13,462.0,7,High Value Customer,31818745.053736106,524.8744898897567
C975,T36175,1,1,7013.4071215073145,438.33794509420716,16,110.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3177,T36178,1,1,5480.415181180483,548.0415181180483,10,1224.0,5,High Value Customer,31818745.053736106,524.8744898897567
C003,T36180,0,1,5043.545179395901,360.2532270997072,14,27.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4718,T36182,0,1,6640.46197290823,553.3718310756858,12,40.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4111,T36184,0,1,5521.865119014849,460.15542658457076,12,136.0,5,High Value Customer,31818745.053736106,524.8744898897567
C218,T36186,1,1,5662.897744589511,471.9081453824592,12,1065.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3906,T36188,1,1,10082.389448705193,593.081732276776,17,860.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4574,T36190,1,1,5390.629183584347,539.0629183584347,10,509.0,5,High Value Customer,31818745.053736106,524.8744898897567
C233,T36191,0,1,7078.375787144677,544.4904451649752,13,478.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2602,T36192,1,1,5550.702384130502,555.0702384130502,10,1224.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4064,T36193,1,1,9621.051344744337,534.5028524857966,18,583.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2685,T36194,1,1,7785.063748981025,598.851057613925,13,141.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1090,T36196,0,1,6002.29518531418,500.19126544284836,12,761.0,6,High Value Customer,31818745.053736106,524.8744898897567
C933,T36200,1,1,14117.811187127518,641.7186903239781,22,431.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3263,T36202,1,1,8331.185665840363,640.8604358338741,13,422.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2108,T36203,1,1,4404.155947965868,550.5194934957335,8,1685.0,3,High Value Customer,31818745.053736106,524.8744898897567
C041,T36205,1,1,6304.329133806941,420.28860892046276,15,396.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2667,T36207,0,1,8067.3444314142225,576.2388879581588,14,472.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4426,T36210,1,1,6933.328966884123,630.302633353102,11,393.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3256,T36211,0,1,6196.010495913125,442.57217827950893,14,197.0,5,High Value Customer,31818745.053736106,524.8744898897567
C275,T36212,0,1,6709.716167339225,447.31441115594833,15,176.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2969,T36215,1,1,6412.952517611315,641.2952517611315,10,370.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3064,T36217,1,1,6390.706632592665,456.4790451851904,14,98.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1531,T36218,0,1,4042.0666558288085,449.11851731431204,9,1524.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3503,T36220,1,1,3374.4356645967046,562.4059440994507,6,1585.0,4,High Value Customer,31818745.053736106,524.8744898897567
C401,T36221,0,1,4878.730865650007,487.87308656500073,10,,4,High Value Customer,31818745.053736106,524.8744898897567
C2756,T36222,0,1,9814.115639379597,545.2286466321998,18,649.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2690,T36223,1,1,8492.622965738336,499.5660568081374,17,239.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3988,T36224,1,1,7191.507484551871,599.2922903793226,12,109.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1361,T36226,0,1,10725.297743831426,564.4893549384961,19,494.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1213,T36228,1,1,11064.03304069093,650.8254729818194,17,300.0,7,High Value Customer,31818745.053736106,524.8744898897567
C950,T36229,1,1,12297.113194088957,558.9596906404072,22,330.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1590,T36230,1,1,11320.248406383434,595.8025477043913,19,283.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1590,T36231,0,1,11320.248406383434,595.8025477043913,19,283.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2673,T36232,0,1,4290.354637609631,612.9078053728044,7,297.0,3,High Value Customer,31818745.053736106,524.8744898897567
C028,T36235,0,1,6364.796703028515,530.3997252523762,12,538.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1532,T36236,1,1,4775.319979661128,477.5319979661128,10,594.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4004,T36239,1,1,9601.563795121281,505.3454629011201,19,291.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4141,T36240,0,1,7656.304480425875,450.37085178975735,17,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3044,T36241,1,1,8653.781146555248,576.9187431036831,15,43.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3747,T36242,1,1,4159.3581034088,415.93581034088004,10,718.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3847,T36243,1,1,11139.402621382755,556.9701310691378,20,161.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3847,T36244,0,1,11139.402621382755,556.9701310691378,20,161.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3774,T36245,1,1,4864.299609827356,486.4299609827356,10,497.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3686,T36247,1,1,5516.356678793605,459.6963898994671,12,153.0,6,High Value Customer,31818745.053736106,524.8744898897567
C303,T36251,0,1,6734.355254169749,518.0273272438269,13,145.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1598,T36253,0,1,7202.604843794368,600.2170703161974,12,51.0,5,High Value Customer,31818745.053736106,524.8744898897567
C926,T36255,0,1,8154.4388417182545,509.6524276073909,16,1250.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1891,T36256,0,1,4747.389971464209,527.4877746071344,9,287.0,3,High Value Customer,31818745.053736106,524.8744898897567
C4717,T36257,0,1,5730.6928578154275,636.7436508683809,9,1167.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4791,T36258,0,1,7858.277260942852,491.14232880892826,16,520.0,7,High Value Customer,31818745.053736106,524.8744898897567
C354,T36260,1,1,8310.427136965864,415.5213568482932,20,281.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3796,T36261,1,1,5357.536925855076,487.04881144137056,11,1053.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4018,T36263,0,1,7081.5708614241275,505.8264901017234,14,135.0,6,High Value Customer,31818745.053736106,524.8744898897567
C269,T36265,0,1,7944.267660255796,496.51672876598724,16,42.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1752,T36266,0,1,6339.643571568865,528.3036309640721,12,137.0,4,High Value Customer,31818745.053736106,524.8744898897567
C593,T36267,0,1,6691.003654965297,418.18772843533105,16,406.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4387,T36268,1,1,8000.677248451683,571.4769463179774,14,1072.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3978,T36269,0,1,6677.612788620479,556.4677323850399,12,614.0,7,High Value Customer,31818745.053736106,524.8744898897567
C794,T36271,0,1,2901.086828420824,414.44097548868916,7,414.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3665,T36273,1,1,7620.6942917670585,544.3353065547899,14,142.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2123,T36276,0,1,6641.295135035056,442.7530090023371,15,149.0,6,High Value Customer,31818745.053736106,524.8744898897567
C713,T36277,0,1,7250.493723720849,483.3662482480566,15,228.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3109,T36279,0,1,5020.0656825909955,557.7850758434439,9,300.0,4,High Value Customer,31818745.053736106,524.8744898897567
